LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID4956,4956,21,0.2716158628463745,378.7586410043916,409.0552860387353,0.0,140.0,140,15.0,1,,24.311081441922564,25.0,12.0,37.0,18209.0,4.775790947739799,0.5317711904022698,3.5344339796840263
ID4976,4976,21,0.2865712344646454,379.1881983102633,407.90772001629125,0.0,141.0,141,15.0,1,,26.269692923898532,26.0,15.0,38.0,19676.0,4.842095111210215,0.5110882003204908,3.669929454341444
ID5019,5019,21,0.28419455885887146,381.7702466537789,408.42456934620975,0.0,142.0,142,15.0,1,,24.401869158878505,25.0,8.0,36.0,18277.0,5.464767729844199,0.545620173300395,3.1526011071166464
ID4997,4997,21,0.2793748080730438,382.38327614814386,409.42431415408385,0.0,143.0,143,15.0,1,,25.068090787716955,25.0,12.0,39.0,18776.0,4.9098187352627365,0.5220917987849117,3.5026103047952137
ID5059,5059,21,0.27761736512184143,382.3274974482882,409.5737942046965,0.0,144.0,144,15.0,1,,24.882510013351133,25.0,13.0,38.0,18637.0,4.917726976073039,0.5288467687342121,3.500464397256047
ID5039,5039,21,0.2840631902217865,383.8788458153445,409.74081533189417,0.0,145.0,145,15.0,1,,25.074766355140188,25.0,8.0,41.0,18781.0,4.9380944553964525,0.5504900214096651,3.6056865783798075
ID5101,5101,21,0.27708396315574646,382.83294070827213,410.76937124036755,0.0,146.0,146,15.0,1,,24.99332443257677,25.0,11.0,37.0,18720.0,4.7962449971212235,0.5368832672338066,3.6407566349704945
ID5080,5080,21,0.28115540742874146,384.7541429467584,410.5025807557001,0.0,147.0,147,15.0,1,,24.628838451268358,25.0,11.0,39.0,18447.0,5.301702013244062,0.5348451476473538,3.2375919090319636
ID5122,5122,21,0.27139368653297424,385.8078155741526,409.938970994484,0.0,148.0,148,15.0,1,,23.826435246995995,24.0,9.0,36.0,17846.0,5.005536584637721,0.54277327024634,3.349305579362925
ID5144,5144,21,0.2812228798866272,385.92098498660266,411.0104837841102,0.0,149.0,149,15.0,1,,24.846461949265688,25.0,11.0,42.0,18610.0,5.486656531861372,0.5235747062261464,3.1124449645341326
ID5166,5166,21,0.2766963541507721,386.2448076817056,411.29205377028075,0.0,150.0,150,15.0,1,,24.33644859813084,24.0,9.0,41.0,18228.0,5.146674196519698,0.5347363082824672,3.2950835195418917
ID5186,5186,21,0.2798546552658081,386.6243767305848,411.33163678241357,0.0,151.0,151,15.0,1,,25.19626168224299,26.0,11.0,37.0,18872.0,5.0690617549814485,0.5241327659635703,3.4186688460433308
ID5230,5230,21,0.28484857082366943,386.90561349377236,410.42044432311747,0.0,152.0,152,15.0,1,,25.16021361815754,25.0,13.0,38.0,18845.0,5.424096362038624,0.5291694353409354,3.210377226741342
ID5209,5209,21,0.26892757415771484,386.3754274323902,410.2154406715423,0.0,153.0,153,15.0,1,,24.093457943925234,24.0,11.0,35.0,18046.0,4.887703924917508,0.5233333270662404,3.3869414533151616
ID5253,5253,21,0.2846710681915283,385.45627112000477,410.6847565242861,0.0,154.0,154,15.0,1,,25.503337783711615,25.0,12.0,39.0,19102.0,4.97039923179721,0.5270141563409755,3.5417260280721825
ID5274,5274,21,0.28507211804389954,385.2608215047204,409.3951424548667,0.0,155.0,155,15.0,1,,25.360480640854473,26.0,11.0,38.0,18995.0,5.264992626989944,0.529183196468955,3.3337746253801503
